"SCTBKEY","DISTRICT"
"484659508021219",23
"484659508021220",23
"484659508021221",23
"484659508021222",23
"484659508021223",23
"484659508021224",23
"484659508021225",23
"484659508021226",23
"484659508021227",23
"484659508021228",23
"484659508021229",23
"484659508021230",23
"484659508021231",23
"484659508021232",23
"484659508021233",23
"484659508021234",23
"484659508021235",23
"484659508021236",23
"484659508021237",23
"484659508021238",23
"484659508021239",23
"484659508021240",23
"484659508021241",23
"484659508021242",23
"484659508021243",23
"484659508021244",23
"484659508021245",23
"484659508021246",23
"484659508021247",23
"484659508021248",23
"484659508021249",23
"484659508021250",23
"484659508021251",23
"484659508021252",23
"484659508021253",23
"484659508021254",23
"484659508021255",23
"484659508021256",23
"484659508021257",23
"484659508021258",23
"484659508021259",23
"484659508021260",23
"484659508021261",23
"484659508021262",23
"484659508021263",23
"484659508021264",23
"484659508021265",23
"484659508021266",23
"484659508021267",23
"484659508021268",23
"484659508021269",23
"484659508021270",23
"484659508021271",23
"484659508021272",23
"484659508021273",23
"484659508021274",23
"484659508021275",23
"484659508021276",23
"484659508021277",23
"484659508021278",23
"484659508021279",23
"484659508021280",23
"484659508021281",23
"484659508021282",23
"484659508021283",23
"484659508021284",23
"484659508021285",23
"484659508021286",23
"484659508021287",23
"484659508021288",23
"484659508021289",23
"484659508021290",23
"484659508021291",23
"484659508021292",23
"484659508021293",23
"484659508021294",23
"484659508021295",23
"484659508021296",23
"484659508021297",23
"484659508021298",23
"484659508021299",23
"484659508021300",23
"484659508021301",23
"484659508021302",23
"484659508021303",23
"484659508021304",23
"484659508021305",23
"484659508021306",23
"484659508021307",23
"484659508021308",23
"484659508021309",23
"484659508021310",23
"484659508021311",23
"484659508021312",23
"484659508021313",23
"484659508021314",23
"484659508021315",23
"484659508021316",23
"484659508021317",23
"484659508021318",23
"484659508021319",23
"484659508021320",23
"484659508021321",23
"484659508021322",23
"484659508021323",23
"484659508021324",23
"484659508021325",23
"484659508021326",23
"484659508021327",23
"484659508021328",23
"484659508021329",23
"484659508021330",23
"484659508021331",23
"484659508021332",23
"484659508021333",23
"484659508021334",23
"484659508021335",23
"484659508021336",23
"484659508021337",23
"484659508021338",23
"484659508021339",23
"484659508021340",23
"484659508021341",23
"484659508021342",23
"484659508021343",23
"484659508021344",23
"484659508021345",23
"484659508021346",23
"484659508021347",23
"484659508021348",23
"484659508021349",23
"484659508021350",23
"484659508021351",23
"484659508021352",23
"484659508021353",23
"484659508021354",23
"484659508021355",23
"484659508021356",23
"484659508021357",23
"484659508021358",23
"484659508021359",23
"484659508021360",23
"484659508021361",23
"484659508021362",23
"484659508021363",23
"484659508021364",23
"484659508021365",23
"484659508021366",23
"484659508021367",23
"484659508021368",23
"484659508021369",23
"484659508021370",23
"484659508021371",23
"484659508021372",23
"484659508021373",23
"484659508021374",23
"484659508021375",23
"484659508021376",23
"484659508021377",23
"484659508021378",23
"484659508021379",23
"484659508021380",23
"484659508021381",23
"484659508021382",23
"484659508021383",23
"484659508021384",23
"484659508021385",23
"484659508021386",23
"484659508021387",23
"484659508021388",23
"484659508021389",23
"484659508021390",23
"484659508021391",23
"484659508021392",23
"484659508021393",23
"484659508021394",23
"484659508021395",23
"484659508021396",23
"484659508021397",23
"484659508021398",23
"484659508021399",23
"484659508021400",23
"484659508021401",23
"484659508021402",23
"484659508021403",23
"484659508021404",23
"484659508021405",23
"484659508021406",23
"484659508021407",23
"484659508021408",23
"484659508021409",23
"484659508021410",23
"484659508021411",23
"484659508021412",23
"484659508021413",23
"484659508021414",23
"484659508021415",23
"484659508021416",23
"484659508021417",23
"484659508021418",23
"484659508021419",23
"484659508021420",23
"484659508021421",23
"484659508021422",23
"484659508021423",23
"484659508021424",23
"484659508021425",23
"484659508021426",23
"484659508021427",23
"484659508021428",23
"484659508021429",23
"484659508021430",23
"484659508021431",23
"484659508021432",23
"484659508021433",23
"484659508021434",23
"484659508021435",23
"484659508021436",23
"484659508021437",23
"484659508021438",23
"484659508021439",23
"484659508021440",23
"484659508021441",23
"484659508021442",23
"484659508021443",23
"484659508021444",23
"484659508021445",23
"484659508021446",23
"484659508021447",23
"484659508021448",23
"484659508021449",23
"484659508021450",23
"484659508021451",23
"484659508021452",23
"484659508021453",23
"484659508021454",23
"484659508021455",23
"484659508021456",23
"484659508021457",23
"484659508021458",23
"484659508021459",23
"484659508021460",23
"484659508021461",23
"484659508021462",23
"484659508021463",23
"484659508021464",23
"484659508021465",23
"484659508021466",23
"484659508021467",23
"484659508021468",23
"484659508021469",23
"484659508021470",23
"484659508021471",23
"484659508021472",23
"484659508021473",23
"484659508021474",23
"484659508021475",23
"484659508021476",23
"484659508021477",23
"484659508021478",23
"484659508021479",23
"484659508021480",23
"484659508021481",23
"484659508021482",23
"484659508021483",23
"484659508021484",23
"484659508021485",23
"484659508021486",23
"484659508021487",23
"484659508021488",23
"484659508021489",23
"484659508021490",23
"484659508021491",23
"484659508021492",23
"484659508021493",23
"484659508021494",23
"484659508021495",23
"484659508021496",23
"484659508021497",23
"484659508021498",23
"484659508021499",23
"484659508021500",23
"484659508021501",23
"484659508021502",23
"484659508021503",23
"484659508021504",23
"484659508021505",23
"484659508021506",23
"484659508021507",23
"484659508021508",23
"484659508021509",23
"484659508021510",23
"484659508021511",23
"484659508021512",23
"484659508021513",23
"484659508021514",23
"484659508021515",23
"484659508021516",23
"484659508021517",23
"484659508021518",23
"484659508021519",23
"484659508021520",23
"484659508021521",23
"484659508021522",23
"484659508021523",23
"484659508021524",23
"484659508021525",23
"484659508021526",23
"484659508021527",23
"484659508021528",23
"484659508021529",23
"484659508021530",23
"484659508021531",23
"484659508021532",23
"484659508021533",23
"484659508021534",23
"484659508021535",23
"484659508021536",23
"484659508021537",23
"484659508021538",23
"484659508021539",23
"484659508021540",23
"484659508021541",23
"484659508021542",23
"484659508021543",23
"484659508021544",23
"484659508021545",23
"484659508021546",23
"484659508021547",23
"484659508021548",23
"484659508021549",23
"484659508021550",23
"484659508021551",23
"484659508021552",23
"484659508021553",23
"484659508021554",23
"484659508021555",23
"484659508021556",23
"484659508021557",23
"484659508021558",23
"484659508021559",23
"484659508021560",23
"484659508021561",23
"484659508021562",23
"484659508021563",23
"484659508021564",23
"484659508021565",23
"484659508021566",23
"484659508021567",23
"484659508021568",23
"484659508021569",23
"484659508021570",23
"484659508021571",23
"484659508021572",23
"484659508021573",23
"484659508021574",23
"484659508021575",23
"484659508021576",23
"484659508021577",23
"484659508021578",23
"484659508021579",23
"484659508021580",23
"484659508021581",23
"484659508021582",23
"484659508021583",23
"484659508021584",23
"484659508021585",23
"484659508021586",23
"484659508021587",23
"484659508021588",23
"484659508021589",23
"484659508021590",23
"484659508021591",23
"484659508021592",23
"484659508021593",23
"484659508021594",23
"484659508021595",23
"484659508021596",23
"484659508021597",23
"484659508021598",23
"484659508021599",23
"484659508021600",23
"484659508021601",23
"484659508021602",23
"484659508021603",23
"484659508021604",23
"484659508021605",23
"484659508021606",23
"484659508021607",23
"484659508021608",23
"484659508021609",23
"484659508021610",23
"484659508021611",23
"484659508021612",23
"484659508021613",23
"484659508021614",23
"484659508021615",23
"484659508021616",23
"484659508021617",23
"484659508021618",23
"484659508021619",23
"484659508021620",23
"484659508021621",23
"484659508021622",23
"484659508021623",23
"484659508021624",23
"484659508021625",23
"484659508021626",23
"484659508021627",23
"484659508021628",23
"484659508021629",23
"484659508021630",23
"484659508021631",23
"484659508021632",23
"484659508021633",23
"484659508021634",23
"484659508021635",23
"484659508021636",23
"484659508021637",23
"484659508021638",23
"484659508021639",23
"484659508021640",23
"484659508021641",23
"484659508021642",23
"484659508021643",23
"484659508021644",23
"484659508021645",23
"484659508021646",23
"484659508021647",23
"484659508021648",23
"484659508021649",23
"484659508021650",23
"484659508021651",23
"484659508021652",23
"484659508021653",23
"484659508021654",23
"484659508021655",23
"484659508021656",23
"484659508021657",23
"484659508021658",23
"484659508021659",23
"484659508021660",23
"484659508021661",23
"484659508021662",23
"484659508021663",23
"484659508021664",23
"484659508021665",23
"484659508021666",23
"484659508021667",23
"484659508021668",23
"484659508021669",23
"484659508021670",23
"484659508021671",23
"484659508021672",23
"484659508021673",23
"484659508021674",23
"484659508021675",23
"484659508021676",23
"484659508021677",23
"484659508021678",23
"484659508021679",23
"484659508021680",23
"484659508021681",23
"484659508021682",23
"484659508021683",23
"484659508021684",23
"484659508021685",23
"484659508021686",23
"484659508021687",23
"484659508021688",23
"484659508021689",23
"484659508021690",23
"484659508021691",23
"484659508021692",23
"484659508021693",23
"484659508021694",23
"484659508021695",23
"484659508021696",23
"484659508021697",23
"484659508021698",23
"484659508021699",23
"484659508021700",23
"484659508021701",23
"484659508021702",23
"484659508021703",23
"484659508021704",23
"484659508021705",23
"484659508021706",23
"484659508021707",23
"484659508021708",23
"484659508021709",23
"484659508021710",23
"484659508021711",23
"484659508021712",23
"484659508021713",23
"484659508021714",23
"484659508021715",23
"484659508021716",23
"484659508021717",23
"484659508021718",23
"484659508021719",23
"484659508021720",23
"484659508021721",23
"484659508021722",23
"484659508021723",23
"484659508021724",23
"484659508021725",23
"484659508021726",23
"484659508021727",23
"484659508021728",23
"484659508021729",23
"484659508021730",23
"484659508021731",23
"484659508021732",23
"484659508021733",23
"484659508021734",23
"484659508021735",23
"484659508021736",23
"484659508021737",23
"484659508021738",23
"484659508021739",23
"484659508021740",23
"484659508021741",23
"484659508021742",23
"484659508021743",23
"484659508021744",23
"484659508021745",23
"484659508021746",23
"484659508021747",23
"484659508021748",23
"484659508021749",23
"484659508021750",23
"484659508021751",23
"484659508021752",23
"484659508021753",23
"484659508021754",23
"484659508021755",23
"484659508021756",23
"484659508021757",23
"484659508021758",23
"484659508021759",23
"484659508021760",23
"484659508021761",23
"484659508021762",23
"484659508021763",23
"484659508021764",23
"484659508021765",23
"484659508021766",23
"484659508021767",23
"484659508021768",23
"484659508021769",23
"484659508021770",23
"484659508021771",23
"484659508021772",23
"484659508021773",23
"484659508021774",23
"484659508021775",23
"484659508021776",23
"484659508021777",23
"484659508021778",23
"484659508021779",23
"484659508021780",23
"484659508021781",23
"484659508021782",23
"484659508021783",23
"484659508021784",23
"484659508021785",23
"484659508021786",23
"484659508021787",23
"484659508021788",23
"484659508021789",23
"484659508021790",23
"484659508021791",23
"484659508021792",23
"484659508021793",23
"484659508021794",23
"484659508021795",23
"484659508021796",23
"484659508021797",23
"484659508021798",23
"484659508021799",23
"484659508021800",23
"484659508021801",23
"484659508021802",23
"484659508021803",23
"484659508021804",23
"484659508021805",23
"484659508021806",23
"484659508021807",23
"484659508021808",23
"484659508021809",23
"484659508021810",23
"484659508021811",23
"484659508021812",23
"484659508021813",23
"484659508021814",23
"484659508021815",23
"484659508021816",23
"484659508021817",23
"484659508021818",23
"484659508021819",23
"484659508021820",23
"484659508021821",23
"484659508021822",23
"484659508021823",23
"484659508021824",23
"484659508021825",23
"484659508021826",23
"484659508021827",23
"484659508021828",23
"484659508021829",23
"484659508021830",23
"484659508021831",23
"484659508021832",23
"484659508021833",23
"484659508021834",23
"484659508021835",23
"484659508021836",23
"484659508021837",23
"484659508021838",23
"484659508021839",23
"484659508021840",23
"484659508021841",23
"484659508021842",23
"484659508021843",23
"484659508021844",23
"484659508021845",23
"484659508021846",23
"484659508021847",23
"484659508021848",23
"484659508021849",23
"484659508021850",23
"484659508021851",23
"484659508021852",23
"484659508021853",23
"484659508021854",23
"484659508021855",23
"484659508021856",23
"484659508021857",23
"484659508021858",23
"484659508021859",23
"484659508021860",23
"484659508021861",23
"484659508021862",23
"484659508021863",23
"484659508021864",23
"484659508021865",23
"484659508021866",23
"484659508021867",23
"484659508021868",23
"484659508021869",23
"484659508021870",23
"484659508021871",23
"484659508021872",23
"484659508021873",23
"484659508021874",23
"484659508021875",23
"484659508021876",23
"484659508021877",23
"484659508021878",23
"484659508021879",23
"484659508021880",23
"484659508021881",23
"484659508021882",23
"484659508021883",23
"484659508021884",23
"484659508021885",23
"484659508021886",23
"484659508021887",23
"484659508021888",23
"484659508021889",23
"484659508021890",23
"484659508021891",23
"484659508021892",23
"484659508021893",23
"484659508021894",23
"484659508021895",23
"484659508021896",23
"484659508021897",23
"484659508021898",23
"484659508021899",23
"484659508021900",23
"484659508021901",23
"484659508021902",23
"484659508021903",23
"484659508021904",23
"484659508021905",23
"484659508021906",23
"484659508021907",23
"484659508021908",23
"484659508021909",23
"484659508021910",23
"484659508021911",23
"484659508021912",23
"484659508021913",23
"484659508021914",23
"484659508021915",23
"484659508021916",23
"484659508021917",23
"484659508021918",23
"484659508021919",23
"484659508021920",23
"484659508021921",23
"484659508021922",23
"484659508021923",23
"484659508021924",23
"484659508021925",23
"484659508021926",23
"484659508021927",23
"484659508021928",23
"484659508021929",23
"484659508021930",23
"484659508021931",23
"484659508021932",23
"484659508021933",23
"484659508021934",23
"484659508021935",23
"484659508021936",23
"484659508021937",23
"484659508021938",23
"484659508021939",23
"484659508021940",23
"484659508021941",23
"484659508021942",23
"484659508021943",23
"484659508021944",23
"484659508021945",23
"484659508021946",23
"484659508021947",23
"484659508021948",23
"484659508021949",23
"484659508021950",23
"484659508021951",23
"484659508021952",23
"484659508021953",23
"484659508021954",23
"484659508021955",23
"484659508021956",23
"484659508021957",23
"484659508021958",23
"484659508021959",23
"484659508021960",23
"484659508021961",23
"484659508021962",23
"484659508021963",23
"484659508021964",23
"484659508021965",23
"484659508021966",23
"484659508021967",23
"484659508021968",23
"484659508021969",23
"484659508021970",23
"484659508021971",23
"484659508021972",23
"484659508021973",23
"484659508021974",23
"484659508021975",23
"484659508021976",23
"484659508021977",23
"484659508021978",23
"484659508021979",23
"484659508021980",23
"484659508021981",23
"484659508021982",23
"484659508021983",23
"484659508021984",23
"484659508021985",23
"484659508021986",23
"484659508021987",23
"484659508021988",23
"484659508021989",23
"484659508021990",23
"484659508021991",23
"484659508021992",23
"484659508021993",23
"484659508021994",23
"484659508021995",23
"484659508021996",23
"484659508021997",23
"484659508021998",23
"484659508021999",23
"484659508022000",23
"484659508022001",23
"484659508022002",23
"484659508022003",23
"484659508022004",23
"484659508022005",23
"484659508022006",23
"484659508022007",23
"484659508022008",23
"484659508022009",23
"484659508022010",23
"484659508022011",23
"484659508022012",23
"484659508022013",23
"484659508022014",23
"484659508022015",23
"484659508022016",23
"484659508022017",23
"484659508022018",23
"484659508022019",23
"484659508022020",23
"484659508022021",23
"484659508022022",23
"484659508022023",23
"484659508022024",23
"484659508022025",23
"484659508022026",23
"484659508022027",23
"484659508022028",23
"484659508022029",23
"484659508022030",23
"484659508022031",23
"484659508022032",23
"484659508022033",23
"484659508022034",23
"484659508022035",23
"484659508022036",23
"484659508022037",23
"484659508022038",23
"484659508022039",23
"484659508022040",23
"484659508022041",23
"484659508022042",23
"484659508022043",23
"484659508022044",23
"484659508022045",23
"484659508022046",23
"484659508022047",23
"484659508022048",23
"484659508022049",23
"484659508022050",23
"484659508022051",23
"484659508022052",23
"484659508022053",23
"484659508022054",23
"484659508022055",23
"484659508022056",23
"484659508022057",23
"484659508022058",23
"484659508022059",23
"484659508022060",23
"484659508022061",23
"484659508022062",23
"484659508022063",23
"484659508022064",23
"484659508022065",23
"484659508022066",23
"484659508022067",23
"484659508023000",23
"484659508023001",23
"484659508023002",23
"484659508023003",23
"484659508023004",23
"484659508023005",23
"484659508023006",23
"484659508023007",23
"484659508023008",23
"484659508023009",23
"484659508023010",23
"484659508023011",23
"484659508023012",23
"484659508023013",23
"484659508023014",23
"484659508023015",23
"484659508023016",23
"484659508023017",23
"484659508023018",23
"484659508023019",23
"484659508023020",23
"484659508023021",23
"484659508023022",23
"484659508023023",23
"484659508023024",23
"484659508023025",23
"484659508023026",23
"484659508023027",23
"484659508023028",23
"484659508023029",23
"484659508023030",23
"484659508023031",23
"484659508023032",23
"484659508023033",23
"484659508023034",23
"484659508023035",23
"484659508023036",23
"484659508023037",23
"484659508023038",23
"484659508023039",23
"484659508023040",23
"484659508023041",23
"484659508023042",23
"484659508023043",23
"484659508023044",23
"484659508023045",23
"484659508023046",23
"484659508023047",23
"484659508023048",23
"484659508023049",23
"484659508023050",23
"484659508023051",23
"484659508023052",23
"484659508023053",23
"484659508023054",23
"484659508023055",23
"484659508023056",23
"484659508023057",23
"484659508023058",23
"484659508023059",23
"484659508023060",23
"484659508023061",23
"484659800001000",23
"484659800001001",23
"484659800001002",23
"484659800001003",23
"484659800001004",23
"484659800001005",23
"484679501001000",5
"484679501001001",5
"484679501001002",5
"484679501001003",5
"484679501001004",5
"484679501001005",5
"484679501001006",5
"484679501001007",5
"484679501001008",5
"484679501001009",5
"484679501001010",5
"484679501001011",5
"484679501001012",5
"484679501001013",5
"484679501001014",5
"484679501001015",5
"484679501001016",5
"484679501001017",5
"484679501001018",5
"484679501001019",5
"484679501001020",5
"484679501001021",5
"484679501001022",5
"484679501001023",5
"484679501001024",5
"484679501001025",5
"484679501001026",5
"484679501001027",5
"484679501001028",5
"484679501001029",5
"484679501001030",5
"484679501001031",5
"484679501001032",5
"484679501001033",5
"484679501001034",5
"484679501001035",5
"484679501001036",5
"484679501001037",5
"484679501002000",5
"484679501002001",5
"484679501002002",5
"484679501002003",5
"484679501002004",5
"484679501002005",5
"484679501002006",5
"484679501002007",5
"484679501002008",5
"484679501002009",5
"484679501002010",5
"484679501002011",5
"484679501002012",5
"484679501002013",5
"484679501002014",5
"484679501002015",5
"484679501002016",5
"484679501002017",5
"484679501002018",5
"484679501002019",5
"484679501002020",5
"484679501002021",5
"484679501002022",5
"484679501002023",5
"484679501002024",5
"484679501002025",5
"484679501002026",5
"484679501002027",5
"484679501002028",5
"484679501002029",5
"484679501002030",5
"484679501002031",5
"484679501002032",5
"484679501002033",5
"484679501002034",5
"484679501002035",5
"484679501002036",5
"484679501002037",5
"484679501002038",5
"484679501002039",5
"484679501002040",5
"484679501002041",5
"484679501002042",5
"484679501002043",5
"484679501002044",5
"484679501002045",5
"484679501002046",5
"484679501002047",5
"484679501002048",5
"484679501002049",5
"484679501002050",5
"484679501002051",5
"484679501002052",5
"484679501002053",5
"484679501002054",5
"484679501002055",5
"484679501002056",5
"484679501002057",5
"484679501002058",5
"484679501002059",5
"484679501002060",5
"484679501003000",5
"484679501003001",5
"484679501003002",5
"484679501003003",5
"484679501003004",5
"484679501003005",5
"484679501003006",5
"484679501003007",5
"484679501003008",5
"484679501003009",5
"484679501003010",5
"484679501003011",5
"484679501003012",5
"484679501003013",5
"484679501003014",5
"484679501003015",5
"484679501003016",5
"484679501003017",5
"484679501003018",5
"484679501003019",5
"484679501003020",5
"484679501003021",5
"484679501003022",5
"484679501003023",5
"484679501003024",5
"484679501003025",5
"484679501003026",5
"484679501003027",5
"484679501003028",5
"484679501003029",5
"484679501003030",5
"484679501003031",5
"484679501003032",5
"484679501003033",5
"484679501003034",5
"484679501003035",5
"484679501003036",5
"484679501003037",5
"484679501004000",5
"484679501004001",5
"484679501004002",5
"484679501004003",5
"484679501004004",5
"484679501004005",5
"484679501004006",5
"484679501004007",5
"484679501004008",5
"484679501004009",5
"484679501004010",5
"484679501004011",5
"484679501004012",5
"484679501004013",5
"484679501004014",5
"484679501004015",5
"484679501004016",5
"484679501004017",5
"484679501004018",5
"484679501004019",5
"484679501004020",5
"484679501004021",5
"484679501004022",5
"484679501004023",5
"484679501004024",5
"484679501004025",5
"484679501004026",5
"484679501004027",5
"484679501004028",5
"484679501004029",5
"484679501004030",5
"484679501004031",5
"484679501004032",5
"484679501004033",5
"484679501004034",5
"484679501004035",5
"484679501004036",5
"484679501004037",5
"484679501004038",5
"484679501004039",5
"484679501004040",5
"484679501004041",5
"484679501004042",5
"484679501004043",5
"484679501004044",5
"484679501004045",5
"484679501004046",5
"484679501004047",5
"484679501004048",5
"484679501004049",5
"484679501004050",5
"484679501004051",5
"484679501004052",5
"484679501004053",5
"484679501004054",5
"484679501004055",5
"484679501004056",5
"484679501004057",5
"484679501004058",5
"484679501004059",5
"484679501004060",5
"484679501004061",5
"484679501004062",5
"484679501004063",5
"484679501004064",5
"484679501004065",5
"484679501004066",5
"484679501004067",5
"484679501004068",5
"484679501004069",5
"484679502001000",5
"484679502001001",5
"484679502001002",5
"484679502001003",5
"484679502001004",5
"484679502001005",5
"484679502001006",5
"484679502001007",5
"484679502001008",5
"484679502001009",5
"484679502001010",5
"484679502001011",5
"484679502001012",5
"484679502001013",5
"484679502001014",5
"484679502001015",5
"484679502001016",5
"484679502001017",5
"484679502001018",5
"484679502001019",5
"484679502001020",5
"484679502001021",5
"484679502001022",5
"484679502001023",5
"484679502001024",5
"484679502001025",5
"484679502001026",5
"484679502001027",5
"484679502001028",5
"484679502001029",5
"484679502001030",5
"484679502001031",5
"484679502001032",5
"484679502001033",5
"484679502001034",5
"484679502001035",5
"484679502001036",5
"484679502001037",5
"484679502001038",5
"484679502001039",5
"484679502001040",5
"484679502001041",5
"484679502001042",5
"484679502001043",5
"484679502001044",5
"484679502001045",5
"484679502001046",5
"484679502001047",5
"484679502001048",5
"484679502001049",5
"484679502001050",5
"484679502002000",5
"484679502002001",5
"484679502002002",5
"484679502002003",5
"484679502002004",5
"484679502002005",5
"484679502002006",5
"484679502002007",5
"484679502002008",5
"484679502002009",5
"484679502002010",5
"484679502002011",5
"484679502002012",5
"484679502002013",5
"484679502002014",5
"484679502002015",5
"484679502002016",5
"484679502002017",5
"484679502002018",5
"484679502002019",5
"484679502002020",5
"484679502002021",5
"484679502002022",5
"484679502002023",5
"484679502002024",5
"484679502002025",5
"484679502002026",5
"484679502003000",5
"484679502003001",5
"484679502003002",5
"484679502003003",5
"484679502003004",5
"484679502003005",5
"484679502003006",5
"484679502003007",5
"484679502003008",5
"484679502003009",5
"484679502003010",5
"484679502003011",5
"484679502003012",5
"484679502003013",5
"484679502003014",5
"484679502003015",5
"484679502003016",5
"484679502003017",5
"484679502003018",5
"484679502003019",5
"484679502003020",5
"484679502003021",5
"484679502003022",5
"484679502003023",5
"484679502003024",5
"484679502003025",5
"484679502003026",5
"484679502003027",5
"484679502003028",5
"484679502003029",5
"484679502003030",5
"484679502003031",5
"484679502003032",5
"484679502003033",5
"484679502003034",5
"484679502003035",5
"484679502003036",5
"484679502003037",5
"484679502003038",5
"484679502003039",5
"484679502003040",5
"484679502003041",5
"484679502003042",5
"484679502003043",5
"484679502003044",5
"484679502003045",5
"484679502003046",5
"484679502003047",5
"484679502003048",5
"484679502003049",5
"484679502003050",5
"484679502003051",5
"484679502003052",5
"484679502003053",5
"484679502003054",5
"484679502003055",5
"484679502003056",5
"484679502003057",5
"484679502003058",5
"484679502003059",5
"484679502003060",5
"484679502003061",5
"484679502003062",5
"484679502003063",5
"484679502003064",5
"484679502003065",5
"484679502003066",5
"484679502003067",5
"484679502003068",5
"484679502003069",5
"484679502003070",5
"484679502003071",5
"484679502003072",5
"484679502003073",5
"484679502003074",5
"484679502003075",5
"484679502003076",5
"484679502003077",5
"484679502003078",5
"484679502003079",5
"484679502003080",5
"484679502003081",5
"484679502003082",5
"484679502003083",5
"484679502003084",5
"484679502003085",5
"484679502003086",5
"484679502003087",5
"484679502003088",5
"484679502003089",5
"484679502003090",5
"484679502003091",5
"484679502003092",5
"484679502003093",5
"484679502003094",5
"484679502003095",5
"484679502003096",5
"484679502003097",5
"484679502003098",5
"484679502003099",5
"484679503001000",5
"484679503001001",5
"484679503001002",5
"484679503001003",5
"484679503001004",5
"484679503001005",5
"484679503001006",5
"484679503001007",5
"484679503001008",5
"484679503001009",5
"484679503001010",5
"484679503001011",5
"484679503001012",5
"484679503001013",5
"484679503001014",5
"484679503001015",5
"484679503001016",5
"484679503001017",5
"484679503001018",5
"484679503001019",5
"484679503001020",5
"484679503001021",5
"484679503001022",5
"484679503001023",5
"484679503001024",5
"484679503001025",5
"484679503001026",5
"484679503001027",5
"484679503001028",5
"484679503001029",5
"484679503001030",5
"484679503001031",5
"484679503001032",5
"484679503001033",5
"484679503001034",5
"484679503001035",5
"484679503001036",5
"484679503001037",5
"484679503001038",5
"484679503001039",5
"484679503001040",5
"484679503001041",5
"484679503001042",5
"484679503001043",5
"484679503001044",5
"484679503001045",5
"484679503001046",5
"484679503001047",5
"484679503001048",5
"484679503001049",5
"484679503001050",5
"484679503001051",5
"484679503001052",5
"484679503001053",5
"484679503001054",5
"484679503001055",5
"484679503002000",5
"484679503002001",5
"484679503002002",5
"484679503002003",5
"484679503002004",5
"484679503002005",5
"484679503002006",5
"484679503002007",5
"484679503002008",5
"484679503002009",5
"484679503002010",5
"484679503002011",5
"484679503002012",5
"484679503002013",5
"484679503002014",5
"484679503002015",5
"484679503002016",5
"484679503002017",5
"484679503002018",5
"484679503002019",5
"484679503002020",5
"484679503002021",5
"484679503002022",5
"484679503002023",5
"484679503002024",5
"484679503002025",5
"484679503002026",5
"484679503002027",5
"484679503002028",5
"484679503002029",5
"484679503002030",5
"484679503002031",5
"484679503002032",5
"484679503002033",5
"484679503002034",5
"484679503002035",5
"484679503002036",5
"484679503002037",5
"484679503002038",5
"484679503002039",5
"484679503002040",5
"484679503002041",5
"484679503002042",5
"484679503002043",5
"484679503003000",5
"484679503003001",5
"484679503003002",5
"484679503003003",5
"484679503003004",5
"484679503003005",5
"484679503003006",5
"484679503003007",5
"484679503003008",5
"484679503003009",5
"484679503003010",5
"484679503003011",5
"484679503003012",5
"484679503003013",5
"484679503003014",5
"484679503003015",5
"484679503003016",5
"484679503003017",5
"484679503003018",5
"484679503003019",5
"484679503003020",5
"484679503003021",5
"484679503003022",5
"484679503003023",5
"484679503003024",5
"484679503003025",5
"484679503003026",5
"484679503003027",5
"484679503003028",5
"484679503003029",5
"484679503003030",5
"484679503003031",5
"484679503003032",5
"484679503003033",5
"484679503003034",5
"484679503003035",5
"484679503003036",5
"484679503003037",5
"484679503003038",5
"484679503003039",5
"484679503003040",5
"484679503003041",5
"484679503003042",5
"484679503003043",5
"484679503003044",5
"484679503003045",5
"484679503003046",5
"484679503003047",5
"484679503003048",5
"484679503003049",5
"484679503003050",5
"484679503003051",5
"484679503003052",5
"484679503003053",5
"484679503003054",5
"484679503003055",5
"484679503003056",5
"484679503003057",5
"484679503003058",5
"484679503003059",5
"484679503003060",5
"484679503003061",5
"484679503003062",5
"484679503003063",5
"484679503003064",5
"484679503003065",5
"484679503003066",5
"484679503003067",5
"484679503003068",5
"484679503003069",5
"484679503003070",5
"484679503003071",5
"484679503003072",5
"484679503003073",5
"484679503003074",5
"484679503003075",5
"484679503003076",5
"484679503003077",5
"484679503003078",5
"484679503003079",5
"484679503003080",5
"484679503003081",5
"484679503003082",5
"484679503003083",5
"484679503003084",5
"484679503003085",5
"484679503003086",5
"484679503003087",5
"484679503003088",5
"484679504001000",5
"484679504001001",5
"484679504001002",5
"484679504001003",5
"484679504001004",5
"484679504001005",5
"484679504001006",5
"484679504001007",5
"484679504001008",5
"484679504001009",5
"484679504001010",5
"484679504001011",5
"484679504001012",5
"484679504001013",5
"484679504001014",5
"484679504001015",5
"484679504001016",5
"484679504001017",5
"484679504001018",5
"484679504001019",5
"484679504001020",5
"484679504001021",5
"484679504001022",5
"484679504001023",5
"484679504001024",5
"484679504001025",5
"484679504001026",5
"484679504001027",5
"484679504001028",5
"484679504001029",5
"484679504001030",5
"484679504002000",5
"484679504002001",5
"484679504002002",5
"484679504002003",5
"484679504002004",5
"484679504002005",5
"484679504002006",5
"484679504002007",5
"484679504002008",5
"484679504002009",5
"484679504002010",5
"484679504002011",5
"484679504002012",5
"484679504002013",5
"484679504002014",5
"484679504002015",5
"484679504002016",5
"484679504002017",5
"484679504002018",5
"484679504002019",5
"484679504002020",5
"484679504002021",5
"484679504002022",5
"484679504002023",5
"484679504002024",5
"484679504002025",5
"484679504002026",5
"484679504002027",5
"484679504002028",5
"484679504002029",5
"484679504003000",5
